full_text,sentimen
@maukifbae1 @JamezWish @idextratime Itu tugas wowo bos mbg sampe kiamat,negatif
@Lorena_anaal Ik wil,negatif
@glorykingemyu Jadi mbg kah,netral
"また負けてしまった🙃
決勝卓は狙える範囲なのでまだまだ諦めない！！
しかしくやしい...",netral
@yunesafess Pernah makan MBG,netral
"えっ、ワイゴリゴリにB卓だと思ってたらA卓なのか

次節大事すぎるなこれ",netral
@andremirza @liaasister Malah semuanya disetor ke mbg demi mewujudkan angan-angannya si dadan wkwk.,negatif
"::
Bukan pendidikannya yg diutamakan tapi perutnya yg dikenyangkan. 
Dan dengan pernyataan (yg keceplosan) bahwa Guru adalah beban negara.
Gaji sopir MBG jauh lbh besar drpd Guru honorer. 

#MenujuEndonesyaTolol
•• https://t.co/Ki4AGFEWzk",negatif
"MBG Mulyono Bowo Gibran Maling Berkedok Gizi
#BasmiGenkSolo 

CEO MBG jalan2 ke Paris naik jet.
Pemilik SPPG jalan2 ke mal naik sepeda listrik.
Anak2 pemakan MBG jalan2 ke RS naik ambulans.
#BasmiGenkSolo https://t.co/WkoasyLK18",negatif
Kok dia bisa waras mikir begini tapi ada yg keracunan mbg cuek aja😂,negatif
"【#MBG麻雀2｜本日19:00】⚠️

まもなく第5節開始。

決勝へ近づく者。
ここで苦しくなる者。

その差が、より鮮明になります。

▼配信はこちら
https://t.co/smOFFH59bI

#MBG麻雀 https://t.co/wMsPHKRv72",netral
Surga untuk almh karena sampai akhir hayat ya mentang kemudharatan,negatif
dipikir-pikir gila juga ya ini MBG. Mesin TWINSCAN harganya cuma beberapa hari MBG. https://t.co/WzS3Tf11XZ,negatif
"Program Makan Bergizi Gratis (MBG) berisiko mematikan UMKM jika pengadaan didominasi korporasi besar, bukan warung lokal. Transparansi mutlak agar ekonomi rakyat tetap hidup. #MBG #UMKM #EkonomiRakyat",netral
"@hodoverhead @menuembegejelek Bukannya bergizi, jdinya malah makin ngumpulin penyakit yaa wkwkwk yg tadinya anggaplah cukup 1 mie instan buat makan siang cukup, jdi ketambahan asupan micin + karbo sembarangan dari MBG + nambah mi instan krna MBG ga kenyang. Jadinya malah numpuk bibit obesitas 😂",negatif
"Sarjana pertambangan cuma jadi tukang bakso??

Rasanya kepingin ngeraupin pake sambel muka orang yang ngomong kalau mbg lebih penting daripada lapangan kerja! 😡 https://t.co/vCndddxVrh",negatif
"SPPG yg ditutup sementara 𝘁𝗲𝘁𝗮𝗽 𝗱𝗮𝗽𝗮𝘁 𝗶𝗻𝘀𝗲𝗻𝘁𝗶𝗳 𝟲 𝗷𝘂𝘁𝗮/𝗵𝗮𝗿𝗶

Tak selesai sampai di situ..
Jika sebelumnya yg dilibatkan
MBG adalah:

TNI ✅
POLRI ✅
ORMAS ✅
Wk. Rakyat ✅
KMP ✅

Nah sekarang nambah 1 target lain:

𝗣𝗲𝗿𝗴𝘂𝗿𝘂𝗮𝗻 𝗧𝗶𝗻𝗴𝗴𝗶 ✅
_ https://t.co/SdZVx0rqIW",negatif
"kalau kita punya pemimpin yang kompeten, kejadian begini jadi pembelajaran. tapi ya gitu, paling setelah kejadian begini, yang diurus tetap MBG. pemerintah kon—",negatif
"Disuruh nutup MBG malah nutup Prodi, kocak",negatif
"Program Makan Bergizi Gratis (MBG) mendukung pangan lokal, memperkuat rantai pasok komunitas, dan meningkatkan kesejahteraan bersama. Mari kita dukung upaya ini untuk masa depan yang lebih baik! https://t.co/Mk9wn5SbEX",positif
"@menuembegejelek Mbg balita gorengan semua, trs apa balita bisa makan pastel?!😭😭 heran bgt menu buat bocil hrsnya dibedain njir https://t.co/pOMn5YEtNo",negatif
@andremirza Haha buat ngasih insentif dapur mbg 6 juta perhari wkwkwk,negatif
"ok pak, sekarang ayo stop mbg",negatif
"OPEN PRE-ORDER DESSERTS &amp; DRINKS

Yuk cobain dessert BANANA PUDDING atau MANGO SAGO dan juga beberapa minuman yang bisa kalian order dan pasti bikin kalian ketegihann!! untuk BANANA PUDDING ready hari ini (limited stock).

📍Bandung
📆 Jumat, 1 Mei 2026 https://t.co/mhrN9ulARs",netral
"Tunggu lahirnya generasi MBG, langsung jadi juara Piala Dunia.",netral
"MBG dikabarkan akan dipangkas jadi 4 hari seminggu, APBN bisa hemat Rp50 T setahun. https://t.co/OXkV4ymtDl",netral
"1戦目は気付いたら3着で

2戦目は開始15分弱で箱下

鶴田さん(@KuroiotonaD )から4万点借りました

なんかたくさん放銃しました

記憶がございません

お疲れ様でございました

まだ次節もあるので、なんとかします",netral
@bershkakid @prabowo Gak kepikiran dan emang gak mau aja sih kak. Yang penting mbg tetep jalan,negatif
"@fauzanmuhajir Lbh rela anggaran digedein ke basarnas/damkar daripada buat mbg sama kopdes, apalg indo sering bgt ada bencana",negatif
@menuembegejelek plis muak bgt sama ni mbg jlek. mbg tempatku aja udh ada yg main senior senioran😭,negatif
ryulmania di dunia ini banyaknya ngelebihin anggaran mbg dan kim ryul masih sempet ngardusin alam lain https://t.co/PxQDQuS3Sj,negatif
Keluarga MBG adalah Hama.,negatif
"‼️ KABAR PERLAWANAN ‼️

Jika secara kolektif warga menyimpulkan bahwa kemudharatan dan efek buruk embege jauh lebih kerasa ketimbang manfaatnya, berarti memang sudah saatnya agar proyek sarat akan rasuah ini untuk..... 🔥

Semoga kabar penolakan lain menyusul. #SampaiMenang✊🏻",negatif
@zzombiestar Hémisphère Sud,netral
"@ctan666 Bahkan ade gw makan bekel dari mama dan si mbg di masukin kotak bekel di bawa balik, ya karena ade gw udh bawa bekel",netral
"Iklan MBG...🤣😂🤣😂

Tagline : Mencerdaskan yg bodoh.. https://t.co/pFeOUItCJy",negatif
"Pelaksanaan Program Makan Bergizi Gratis dinilai mampu membantu keluarga khususnya kelompok menengah ke bawah dalam pemenuhan kebutuhan gizi anak setidaknya sekali sehari, Pemenuhan asupan gizi tidak perlu dilakukan dengan cara yang rumit, dengan adanya program MBG. https://t.co/XwPcmHeGXm",positif
"Pekerjaan pejabat: ngurus MBG 
Pekerjaan polisi: ngurus MBG 
Pekerjaan tentara: ngurus MBG 
Pekerjaan kampus: ngurus MBG https://t.co/lsj6fLDTnS",negatif
@aku_NKR1 @ctan666 Kok mbg mengatasi kemiskinan. Pendidikan gratis yg bisa mengatasi kemiskinan. Mbg seharusnya membantu anak2 yg emang memerlukan saja. Yg ga perlu ga usah. Skrg yg ga perlu pun dapat.,negatif
Tolong tutup semua MBG karena hari ini biarkan saya yang memasak #OC https://t.co/YKZbmCmMlB,negatif
"@MurtadhaOne1 Benarkah balita MAB (2) di Cianjur - Jawa Barat meninggal dunia karena mengkonsumsi menu MBG?

Mari kita check fakta sebenarnya https://t.co/GZfOrccRIJ",netral
Bener2 gilak.. Nih orang dan siapapun itu yg terlibat MBG ngatur2 pembagian duithya semoga mendekam di neraka jahanam.. Laknatullah kalian semua..,negatif
"@HumorJonTampan Presiden @prabowo Perintahkan Badan Gizi Nasional BGN bekerja sama dengan @KemenkesRI dan @BPOM_RI awasi program MBG agar kasus keracunan tdk terulang lagi

#LanjutkanMBG",negatif
"no, I want MBG https://t.co/e0aACSblA4",positif
"setiap taekook rangkulan, MBG maju sehari buat dibubarin https://t.co/0f29FHQ8jP",netral
@dittolongdit Gara2 korupsi 200 juta ringgit langsung pada keluar jir fasis ketuanan melayu,netral
"@ctan666 Memang tidak mudah menyelesaikan kemiskinan secara menyeluruh. Karena itu, MBG mengambil peran di level paling mendasar memastikan gizi anak terpenuhi agar mereka tetap bisa belajar, sementara kebijakan lain terus diperkuat.
#LanjutkanMBG",positif
"@keisthoughts dapat kak. guru dspat jatah 1 omprengg, pegawai juga dapat. Aku juga makin kesini mikir mbg ini beneran bermanfaat atau cuman sekedar bakar duit aja.. kadang makanan dri sppg yg siswa ga makan dan sisa banyak bangett, itu diapai. aku liat sisa makanan mbg ini banyak bgt",negatif
"IMO, prabowo sebenernya udh tahu juga soal oversupply dokter, cuma 300 FK ini menurutku kayak MBG juga, cara prabowo buat ambil dukungan kalangan elit tertentu (not to mention this is sounds populist as heck) 

FK adalah fakultas yg bergelimang uang soalnya",negatif
"@Jakartalk @visiau_back01 Gak penting, yg penting madang.
Otak gak perlu pintar yg pnting perut kenyang.
Percuma pintar tp lapar
Betul gak pak @prabowo 
Kuncinya cuma 1: MBG https://t.co/LreYh73Yea",negatif
"@yuzucoffeemix @inganggita Tuh statment lu aja malah MENGKONFIRMASI kalau negara masih punya banyak duit, MBG bisa jalan, walau harus potong anggaran proker lain 😂
Intinya beneran ada duit kan? Ga kayak yg dituduh pas KCIC dulu?",negatif
"@irajenar Si gendut paling nanya ""makanannya enak apa engga? MBG saya lebih enak, mau ga? Ntar dadan yg anterin pake motor listrik""",negatif
"Pemerintah punya data penduduk miskin, penduduk di daerah 3T dan kelompok masyarakat yg terdampak stunting, itu saja yg jadi fokus MBG, insya Allah negara akan hemat ratusan Triliun. Dana bisa dipakai utk penyediaan lapangan kerja, membenahi pendidikan, kesehatan termasuk sektor",netral
@Wonyorng MBG. My bini gweh😍,netral
"Katanya maen crypto bikin cepet kaya

In this economy 
Mending punya dapur MBG aj gak sih
Minimal dapet Rp6jt sehari https://t.co/C2MooOFEct",netral
"@HafidzAlattas Memang luas rumahnya brp?
Krn dapur MBG luasnya kan min. 200 M2, itu jg cuma bs melayani maks. 2.000 PM",positif
"@ctan666 @JS_Khairen Ponakanku sekolahnya ttp pake catering krn para orangtua murid gak mau anak2nya makan MBG yg sebenernya kurang bergizi itu

Tp krn sekolahnya dipaksa terima MBG, itu MBG sering dibuang2in murid2 di sekolah ponakanku",negatif
@kumifigo Pasti gegara MBG,negatif
"MBG (Makan Bergizi Gratis) tidak hanya fokus pada pemberian makanan, tapi juga memperhatikan standar kebersihan dan keamanan pangan. Hal ini penting untuk memastikan makanan yang dikonsumsi anak aman dan berkualitas. https://t.co/N15pIgJe9M",positif
"@agustdillegirl aku udah bawa omprenk MBG, mau otw ke tampa",netral
@detikcom Heh duit program mbg lu @prabowo  pake tu bikin double double track. Kebijakan pemimpin selama jadi prresiden bakal di pertanggungjawabkan nantinya. Kebijakan yg salah dampaknya bisa kemana2,negatif
"@DrEvaChaniago @GiaPratamaMD  
MBG demi keselamatan &amp; kebaikan rakyat mengatasi polusi udara di Jakarta juga begitu sebenarnya tujuannya untuk menyelamatkan rakyat tapi kenapa penanganan polusi udara Jkt di anak Tirikan seperti seolah2 tdk penting Padang ini adalah udara beracun",negatif
"@AnkerTwiter @wintorials @prabowo 1. Safety System ATS/PZB/AWS
2. DDT
3. Flyover

Tinggak puasa mbg beberapa hari aja kok",negatif
"@aku_NKR1 @ctan666 Riri kenthir, kasus keracunan lebih banyak ada daripada data gizi terpenuhi lewat mbg. Dari gaada mbg, gizi anak udah terpenuhi dari masakan ibunya. Mending upayakan turunnya harga pangan lewat berdayakan petani. Orang tua bisa belanja murah, petani, nelayan sejahtera.",negatif
"Asosiasi Pengusaha MBG Indonesia maunya terus jalan ga cma satu periode..

Kalian tuh rakus.. https://t.co/8iO4Qv6CXk",negatif
"KERJA TAMBAHAN GURU
Mengumpulkan sisa-sisa makanan MBG yg tak disentuh siswa. ""Daripada mubazir!"" katanya!
Padahal dalam hati mungkin mereka bergumam, memang mubazir..!!

#Ngik https://t.co/DyopgUYzK5",negatif
"Gibran Minta BGN Perketat Keamanan Pangan MBG, Dorong Percepatan Jangkauan ke Daerah 3T
https://t.co/XhNx39YKpX",netral
MBG TUTUP BIARKAN RYUL MEMASAK,netral
"@PaijoKentirr di kita, anak 3 SD/setara, sudah ada yg pernah dicabuli pengurus dan gurunya di ponpes, ada yg pernah keracunan MBG, kena kesurupan massal, tapi ada juga yg melek teknologi, gak bisa hitung-hitungan dasar tapi bisa VCS.",negatif
"@0bserver4 @no1melonlover Yeah, why? The Marines have preferred 8x8 over 6x6. You can see with their BTR-80A and later the BTR-4, different needs, etc. all contribute why no amphib Anoa are considered, and originally the BTR-50s were replaced by BT-3F but were canceled due to US sanctions",netral
"@frontyardmt Wahhh pokoknya pindad goblok soalnya ga mau bikin IFV 8x8 amphib 
(Padahal ga ada yg minta pindood bikin ginian) 
Sulit debat sama negara yg marinirnya mirip Smurf ama AD bukan cabang mandiri 🤣",netral
"Duduk yang rapi, MBG (Mari Belajar [Astronomi] Gratis) untuk bulan Mei siap disantap~ ✨

Mei ini ada 3 kelas live yang bisa kamu ikuti GRATIS! Apa aja? Cek reply ya. 👇 https://t.co/1bCMsOJ5Cw",netral
@BugeeVtuber Program MBG berakhir 😭,netral
@Maryokempes347 Astaghfirullahaladzim. Ada secarik kertas yang nginfoin nama SPPG sama nilai gizi dll nya ngga Kak?,negatif
"@iamrobiinn Public transportation ga penting, yg penting MBG 🥹",negatif
"Bagi banyak keluarga, Makan Bergizi Gratis adalah penopang di tengah keterbatasan ekonomi. 
Tanpa program ini, ada kekhawatiran nyata akan gizi anak-anak yang tak terpenuhi. 
MBG hadir sebagai solusi konkret untuk memastikan tidak ada lagi anak yang kelaparan. https://t.co/1mWhTnN5jb",positif
@EastWardStation ekhem dudududu... /ncim berjalan di trotoar dengan senang karna habis dibagi mbg; kesenggol motor; ncim kehilangan keseimbangan/ kucluk kucluk /ncim masuk got/,netral
Semenjak ada mbg uang 171 miliar terasa seperti 171 ribu dimataku,negatif
@piruinuy Mending dibanding MBG 😝,negatif
10 milyar perhari nguap gak jadi apa2. Wkwkwkwk mantap lord,netral
"@18fesss Klw cowonya udah kawin &amp; punya anak, iya.

Bkn karena nafsunya turun, tapi karena tiap hari udah trlalu stress nyari duit supaya anak istrinya tetep bs makan dan hidup.

Liat aja aki2 umur 50 tahun juragan MBG, masih kuat miara ani2 kan ?
Krn tititnya gk ada stressnya.",netral
Buat yang bilang bahwa mbg nggak pakai anggaran daerah sini dekat sini biar gua colok kuping lu pakai sekop! 🤣🤣🤣 https://t.co/NbqnBbQ7jk,negatif
"⚡️RMU選手 放送対局情報⚡️

本日4/28(火)19時より放送
【MBG麻雀2 第5節】

当会よりこちらの選手が放送卓‼️

◤￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣
　　芦林勇輔 @a4vwtCJLvm87944
　　真崎莞輔 @masaki_kan_RMU
　　松本慶吾 @FF14_shinobu
＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿◢",netral
@davidnurbianto setuju mas! karena jumlah korban kai dan keracunan mbg cuma jadi angka pemanis di pojok sel file excel pemerintah ☺️,negatif
"@tilehopper Bang tenang kan udah dijamin 4 trilyun sama Presiden kemarin 😅😅
Gak akan lebih besar dari MBG coz Kereta bukan makanan 😅",negatif
"Program MBG hadir kuat, wujud nyata gizi untuk masa depan bangsa https://t.co/Xo8EuOzkqY",positif
@IDGoonerscom @Arsenal ini kalo arsenal lolos final dan juara keknya hoki seumur hidup arteta kepakek dan setalah itu ga bakal juara lagi sampe mbg di stop😭,netral
"@aku_NKR1 @ctan666 Buzzer MBG..Program yg habisin APBN hny utk sekali makan itupun jauuuh dr yg lu katakan bergizi tinggi. Air rasa susu, buah sepotong, paha ayam, ca sayuran, semangkuk kecil nasi...lu pikir bisa penuhi gizinya?! Smtr ayah dPHK sebabkan ayah ibu n kakakny lapar drmh. Are u happy?",positif
"@HafidzAlattas Sumpah kak jangan mau beneran deh, rumahku &lt;2km dari dapur MBG (2 biji) kalau mau ke pasar atau kerja hanya bisa lewat situ. Baunya ga enak banget😭😭, ga kebayang yg rumahnya depan atau sampingan tiap hari nyium bau sisa makanan dan sampah.",negatif
"@insidefolkative Udhlah stop aja, ga tepat sasaran tau. Makanan yg sampe ke siswa ga sebanding sama dana yg di pake buat pejabat atas mbg. Lebih baik di arahkan ke biaya pendidikan dan lembaga bencana. Dari kasus Aceh smp Bekasi ini, tim SAR dll pake alat seadanya buat rescue korban!!",negatif
"APBN sudah boncos, bwooss!
Akhirnya MBG harus 'ngalah' oleh keadaan.
###
Wakil Menteri Keuangan Juda Agung menjelaskan dalam skema baru, pelaksanaan MBG yang sebelumnya diberikan 5 HARI dalam sepekan kini dikurangi menjadi 4 HARI. Yakni hari Sabtu dihapus dari jadwal distribusi. https://t.co/qvDXtnriDA",netral
"Mumpung postingan MBG masih anget.

Saya mau sharing dikit tentang pelaksanaan MBG di tempatku bekerja.

Sekolah kami sudah beberapa minggu ini AKHIRNYA kebagian MBG juga. Pada mulanya sekolah menolak. Tapi kata dinas, sekolah tidak boleh menolak; yang boleh menolak adalah orang",positif
@kudanielbintik 13. sambil megangin perut → keracunan MBG,negatif
"☀️ : wih makan siang gratis
🎵 : wah ini dia 
☀️ : tapi kayaknya yang ini ga bergizi. msg ini msg
🎵 : tapi ini lebih bergizi walaupun kurang
☀️ : gitu kah? 
🎵 : better than-- 
🎵&amp;☀️ : ahahahahaha

oshi siapa sih ini 😭
#ArjunaClip #Yudiklip https://t.co/cAq1oVBdI3",negatif
@pruciaa itu korban keracunan MBG kok ga pernah dijenguk?,negatif
"@liaasister Gak repot Pak Menteri. Bapak gak usah repot2. Lebih baik bapak koordinasi aja sama Bapak MBG. Uang motor, sepatu, kaos kaki bapak kelola aja. Spy lebih bermanfaat buat rakyat banyak.",negatif
"pangkas mbg senin - sabtu, negara hemat 250 triliun",negatif
"@holdinontostars She just reminded me of an entj that i edited before lol. Same motive, same method",netral
"@P3gEl Si botak ini sebetulnya ketua gerombolan masa yang akan memilih Wowo pada pemilu 2029, selain itu juga si Botak adalah pion Wowo untuk mengeruk uang rakyat melalui program MBG, jadi MBG itu multi fungsi, sebagai alat untuk maling dan menghimpun masa.",negatif
"@Imhereforreply buat mbg: kaos, semir sepatu, sepatu, motor listrik, laptop, kasih semua

buat yg lain: ga ada duit 😭",negatif
"Program Makan Bergizi Gratis (MBG) meningkatkan permintaan pangan lokal dan memperkuat rantai pasok berbasis komunitas, menciptakan sinergi positif bagi ketahanan pangan kita. Mari dukung bersama! https://t.co/R3iuOMmv5H",positif
"MBG (Makan Bergizi Gratis) dilaksanakan dengan perencanaan distribusi yang terjadwal, sehingga makanan dapat diterima siswa dalam kondisi segar dan layak konsumsi. Ketepatan waktu ini penting untuk menjaga kualitas dan manfaat gizinya. https://t.co/4Xlq1JieWa",positif
"Opini gue adalah dia ini susah dipecat

Karena banyak pihak2 yg diuntungkan dari program MBG, mulai dari pemilik dapur, supplier sampe kontraktor pasti lakuin segala cara buat jagain dia supaya ttp di posisi tsb",positif
"Apabila anda ingin melakukan perawatan gigi TANPA pungutan biaya (semua biaya saya tanggung)👇 berikut syaratnya 

Kontak :
☎️https://t.co/TkVYHq8YiU

#sakitgigi #gigilubang #gigibungsu #gigigoyang  #tambalgigi #gigipalsu #scalinggratis #koasgigi #fkg #gratis #doktergigi https://t.co/gEcFlqkJK1",netral
"Nyerang MBG udah kayak ngejar target lo, Du.

Program publik itu fase, dmn jalan + evaluasi + perbaikan.

Isentif saat jeda, itu buat jaga keberlanjutan (pelatihan karyawan, memperbaiki standar operasional, dlll), bukan selonjoran di rumah dikasih uang.

Kalau itu ga dilakukan,",positif
"@MurtadhaOne1 buzzer mbg lu ya? lagian bagus tuh alm. ngelawan kezoliman rezim, ga kayak lo ini",negatif
"@P3gEl @arifin34533 Konsep insentif ala MBG ini yg akan membawa penerimanya ke neraka krn menerima imbalan atas sesuatu yg dia tidak kerjakan. 

Judulnya HARAM! 🤬 https://t.co/q36Uw3dk8f",negatif
"@Ari3Pras Yg gue singgung yg di video itu. Bisnisnya bisa bertahan lima tahun aja udah lumayan ngumpul modal. Mau lebih... jangan macam² dan dukung dua periode.

Kalo MBG-nya, itu Jaring Pengaman Sosial. Lanjut aja, resize ke rencana awal: anak² TK, SD, dan Ibu Hamil di wilayah 3T. 

Bukan",negatif
"@Kuncahyoo bayangkan seberapa banyak yg sebetulnya bisa kita bikin sejak bertahun-tahun lalu ketika ga ada mbg..

dan ketika ada mbg, semuanya buat mbg 🤦",negatif
"@keisthoughts gak mungkin di stop, MBG itu bisnis se nusantara. ..yg di deket rumahnya blom ada dapur MBG, sabar. ..sbntr lg kalian kebagian 😂😂",positif
"BGN per April 2026 telah suspend 1.789 dapur SPPG penyedia menu MBG. 

Dadan tetap memberikan insentif ke 1.789 dapur, artinya tiap hari Rp 10,7 miliar lenyap begitu saja.

Luar biasa pemborosan anggaran MBG https://t.co/bYUPTnnLxd",negatif
"Pemerintah bersama perangkat terkait mempercepat pemulihan lahan pertanian agar produksi kembali normal dan ketahanan pangan terjaga. Fokus MBG diperjelas untuk memastikan dukungan gizi tetap tepat sasaran, sehingga kesejahteraan masyarakat dapat meningkat secara berkelanjutan. https://t.co/K2GDYhQNOj",netral
@BanyoeBiroe0708 Atf kita Mbay 💟🐬🤗🥰😍🤩😘 ini angetan dan sarapan pagi kita tdi ☕🍽️👈 mantabb dh 👍🤤 https://t.co/h4LwCNPn60,netral
"@liaasister Presiden @prabowo perlu efisiensi program MBG Bila tidak mau ada kebocoran besar besaran di anggaran MBG

#LanjutkanMBG",positif
"Dunia kini menoleh ke Indonesia. Sebuah pencapaian membanggakan bagi Badan Gizi Nasional (BGN), di mana negara-negara ASEAN kini resmi menjadikan program Makan Bergizi Gratis (MBG) Indonesia sebagai model percontohan tingkat regional.
#jagaindonesia #jagagizianakindonesia https://t.co/GW7HHlxlXG",positif
"@rayuswan Betul, Buat menghindari kecelakaan seperti ini itu bisa pakai Double Double Track, buat Misahin KRL dengan KAJJ, tapi malah yang diutamain Wush, MBG, Kopdes, padahat DDT ini setara cuma 5 Hari MBG, Kebutuhan rakyat diabaikan, malah MBG kebutuhan pejabat diutamakan.",negatif
"Ada yang menarik. Judulnya ditulis ""...Meninggal Usai Makan Menu Gratis..."", kenapa enggak ditulis ""...Meninggal Usai Makan Makanan Bergizi Gratis..."". Padahal yang habis dimakan itu menu MBG.",negatif
"Halo Cah! Akhir-akhir ini kalian pernah dengar tentang Kalkulator MBG? Sebenarnya apa itu Kalkulator MBG? Yuk, simak info selengkapnya~",netral
@bunc1s @adnardn Ada mekanisme ganti-untung dari pemerintah. Gak setara 1 bulan MBG gua yakin.,netral
"@HafidzAlattas Ini emang luasnya brp? Dr luar kayak rumah biasa besarnya, pager jg cuman ada 1, dapur mbg kan jalur in sm jalur outnya harus beda, dan minimal jg 350-400m2 luasnya",netral
"@w_terrence @GallaherCaren Well said Terrance: “And let’s be honest, Jimmy: when you hate Donald Trump as much as you do, that doesn’t sound like a joke.”

Jokes are meant to be funny and enjoyed. Kimmel is mean spirited.👎",netral
"@kemanaarul @kukuhya MBG adalah singkatan Makan Bergizi Gratis, program prioritas Presiden Prabowo Subianto sejak Januari 2026. Memberikan makan siang bergizi gratis ke anak sekolah &amp; balita, target atasi stunting, tingkatkan gizi, &amp; bangun SDM untuk Indonesia Emas 2045. Sudah capai 60 juta penerima.",netral
"@tempodotco Hanya hitungan kasar Bila ada 26 rb SPPG memakai menu sama daging sapi untuk satu hari maka kebutuhan sapi sangat besar
Menu MBG setiap hari berbeda variasi ayam telor ikan daging sayuran buah

#LanjutkanMBG",positif
"BANGTAN KALO NGASIH JKT SUPRISE SONG NYA NO. 29, ON FT SIA KASIH AJA MEREKA MAKAN PAKE OMPRENG MBG. HUH MARAH BESARRRRR.",negatif
"Anggaran satu tahun MBG, setara dgn anggaran pemerintah kpd PP PBSI selama 7.243 tahun.",netral
@mickolv_idas @are_inismyname @Kimberley_PS08 @FDonghun @florieliciouss @99propaganda @Ndons_Back @BANGSAygSUJUD @IrawanRommi @DarekaRendy @coldbrew165 Tukang nujum ekonomi bungulan kok dipercaya  ? ujung²nya program mbg yg dituduh.. apaan tuh  ! faktanya kekuatan fiskal Indonesia saat ini sangat kuat kok.. adapun fluktuasi harga dollar dlm rupiah itu krn sentimen situasi geopolitik dunia belaka.. semua negara terdampak  !,positif
"Ga setuju MBG boleh2 aja. 

Tapi framing program tsb pakai twit almarhumah korban kecelakaan kereta itu ga pantas dan ga punya hati 🥀🥀

Shameless buzzer",negatif
Gizi tercukupi belajar makin fokus dengan program MBG https://t.co/empCzbSoCO,positif
"BGN Tegaskan Peran MBG Serap Produksi Beras hingga Sayuran Petani

#menyapanusantara
#beritaantara
#harianjogja
#kabarnusantara

https://t.co/dQja2v34BJ",positif
"Gizi tercukupi, kualitas diawasi ketat, distribusi dipantau secara digital, dan ekonomi lapisan paling bawah ikut terangkat! Program Makan Bergizi Gratis adalah paket lengkap untuk masa depan. 
#MakanBergiziGratis #MBG https://t.co/7PDABNmXY3",positif
"Stop MBG, jangan malah dibikin fly over. Mending duitnya dipake buat pembebasan lahan bikin double double track. Mau sampe kapan jalur commuter line sama KA jarak jauh disatuin Wok??? Masa cuma sebatas dari Jatinegara sampe Bekasi🙄🙄🙄",negatif
@GiveMeBanHammer It's important to note MBG is a notorious PS shill so anything he says should be taken with a large grain of salt.,netral
@brandonsalim di MBG,netral
That ceo mbg kepeleset kamar mandi is coming for real guys #believe https://t.co/AEBs7PooVJ,negatif
berapa hari MBG?,negatif
"@kucingliar_twit Ngga ada, impulsif aja. Ga beda jauh dari nyeplos gentengisasi ataupun makan siang gratis waktu debat dulu.",negatif
"MBG jadi 5 hari, hitungan mana nih yg bener, bisa menghemat 40 T, 20 T atau 50 T? Kenapa sih gak ngobrol dulu, dibahas, dicocokkan, trus baru sampaikan ke publik https://t.co/iVzLYACtaQ",negatif
@Chevalieir i- iNI KAN MBG????? https://t.co/sOC94pTHva,netral
"Dukung MBG, langkah pasti bangun generasi sehat dan berkualitas https://t.co/VzVWrLlSBa",positif
"Orek tempe, sambel ayam suwir, sambel bawang, sroto, bakso, mie ayam",positif
"Iy, dari mbg kita tau bahwa seharusnya guru bisa digaji layak dan bpjs gk ngerugiin nakes dan rs nya, emg Indon blm ngerti skala prioritas",negatif
"この頃の中国はまだ
クリエイティブに
発展していく
夢はあった",netral
Program Makan Bergizi Gratis (MBG) membawa harapan baru bagi anak-anak di ujung timur Indonesia. Tak ada lagi ketakutan akan lapar. Gizi yang terpenuhi setiap hari membuat senyum mereka kembali tumbuh. Komitmen nyata negara untuk masa depan bangsa. https://t.co/3GYuP6cnF6,positif
"Negara bisa berhemat lebih banyak jika penerimanya hanya fakir miskin, yatim-piatu, penderita stunting. Emang udah gila aja negara kelen. https://t.co/imQdWkdytW",negatif
"Dulu, gue anggep negara di Eropa yang badmintonnya bagus cuma Denmark. Sebagian besarnya di-carry Asia. Indonesia termasuk yang sangat ditakuti. Sekarang ampas gara-gara semua dana terpotong untuk MBG.",negatif
"Gizi tercukupi, kualitas diawasi ketat, distribusi dipantau secara digital, dan ekonomi lapisan paling bawah ikut terangkat! Program Makan Bergizi Gratis adalah paket lengkap untuk masa depan. 
#MakanBergiziGratis #MBG https://t.co/qqyLd5y1MS",positif
@bonie_joss @are_inismyname @prabowo @99propaganda @BANGSAygSUJUD @G3nX_files @Ndons_Back @Kimberley_PS08 @FDonghun @florieliciouss @IrawanRommi @coldbrew165 Apaan  ? MBG itu singkatan dari Makanan Bergizi Gratis  !,netral
"Distributor mGanik Official Malang WA 0821-4364-2201
https://t.co/Fxy27zRlQL",netral
"#pemerintahsiapdebat
dear @prabowo @DPR_RI 
jangan kalian pikir dgn uang yg di colong dr anggarn pendidikan utk MBG bs melenggang mulus di PEMILU mendatang
ingat..!!!
musuh yg kalian dzolimi adlh rakyat yg cerdas, para guru baik PNS, ASN/HONORER yg jmlhny jauh dbanding sppgmbg https://t.co/muQF0ymInX",negatif
"tim sar sekeren dan sejago ini anggarannya berkelahi dgn ompreng mbg, kena efisiensi gara2 program ga guna",negatif
@SETYAKI22965702 Sangat wajar kalo kami rakyat jelata negeri ini mengatakan negara kami sekarang adlh negara para maling. Hampir semua pejabat di semua lini korupsi karena korupsi itu bukan hanya krn ada kesempatan tapi Krn udah masuk dalam sistem. Contohnya MBG &amp; kopdes ini.💔😭,negatif
