full_text,sentimen
"makanya duit anggaran tuh pake buat memaksimalkan transum, kita pembayar pajak itu sehari hari banyak yg pakai transum baik transjakarta maupun krl.
jangan mbg doang dipikirin",Negatif
"@0xSamz_ @unmagnetism Tidak benar. MBG = Makan Bergizi Gratis, program pemerintah Prabowo buat makan siang bergizi gratis di sekolah. Ada ribuan kasus keracunan massal (bakteri E.coli, Salmonella dll) gara-gara higiene &amp; pengelolaan buruk sejak 2025. Netizen bilang ""senjata biologis"" cuma hiperbola",Negatif
"@tempodotco Bila 26 ribu dapur MBG atau SPPG memakai menu yg sama dlm sehari memakai daging sapi secara hitungan kasar maka butuh sapi yg sangat banyak ribuan sapi..
Menu MBG setiap hari berbeda variasi ayam telor ikan daging sayuran buah

#LanjutkanMBG",Positif
"Lihat senyum mereka! Anak-anak sangat menyukai menu Makan Bergizi Gratis. Setiap suapan hari ini adalah bekal mereka untuk tumbuh cerdas esok hari. Anak-anak kita nggak bisa nunggu lebih lama lagi untuk gizi yang lebih baik. 
#MakanBergiziGratis #MBG https://t.co/k1UYrW6YaZ",Positif
🤣🤣🤣‼️ https://t.co/QgnNO8ibbN,Netral
"MBG (Makan Bergizi Gratis) dapat membantu meningkatkan kehadiran siswa di sekolah. Dengan adanya dukungan makan bergizi, anak-anak lebih termotivasi untuk datang dan mengikuti kegiatan belajar. https://t.co/laMdbZOGmC",Positif
mbg (my bini gue) yg gue mau 🫠 my malewife https://t.co/cIP9NthKYb,Netral
"MBG di Papua Jalan, Petani dan Gereja Terlibat, Kenapa Dibilang Memarginalkan?

#MBGPapua #PapuaBangkit #FaktaLapangan #SuaraDariPapua #ProgramNyata #EkonomiLokal
#PapuaHariIni #NarasiVsFakta https://t.co/yzIicwQCn9",Negatif
@AnakLolina2 Ini ber andai2 kyk si dadan mbg kan? Jd yg bohong itu dadan ato wowo yg nyuruh bohong. 😂😂😂,Negatif
Kementerian Agama menegaskan komitmen penuh untuk menyukseskan Program  Makan Bergizi Gratis (MBG). Kemenag akan mengawal penguatan tata kelola  data demi memastikan manfaat program tepat sasaran bagi peserta didik di  madrasah dan pesantren. 👏🏼🇮🇩 https://t.co/s6rDkvUWOT,Netral
"ayah blg

MBG iki gratis ya nggak, kan mostly APBN. bergizi sejauh ini belum tentu. makan? iyo lek dimakan :D",Negatif
@tehnit4 Lebih ikhlas anggaran buat kebutuhan yg lain selain mbg,Positif
@nozelism semuanya kalo di compare ama MBG jadi murah bgt bjir😭😭😭,Positif
"Program Makan Bergizi Gratis (MBG) sangat berperan dalam meningkatkan permintaan pangan lokal, memperkuat komunitas, dan menciptakan rantai pasok yang berkelanjutan. Mari dukung bersama! https://t.co/J0ZUfrCZaX",Positif
Mari dukung Program Makan Bergizi Gratis (MBG) untuk meningkatkan permintaan pangan lokal dan memperkuat rantai pasok komunitas. Bersama kita wujudkan ketahanan pangan yang berkelanjutan! https://t.co/F7URXZUgXQ,Netral
"これからMBG実況です🎤

第5節ということでいよいよなフェーズに入ってきました🔥

昼ごはんラーメンコンビで頑張ります💪 https://t.co/7dB03rYDPu",Netral
"Guys, ada kabar yang menurut gue adalah langkah ke arah yang benar tapi masih setengah-setengah dan masih perlu dikritisi.

Pemerintah memangkas MBG dari 5 hari menjadi 4 hari seminggu. 
Sabtu dihapus dari jadwal distribusi.

Penghematan yang diklaim: lebih dari Rp50 triliun per https://t.co/dl4nuMXyXn",Negatif
"@nenglaela93 @KakekHalal @prabowo Gila ini sih daya rusaknya,guru dianggap nggak penting, berarti sekolah tanpa guru tapi asal murid bisa joget dan dapet MBG itu mereka anggap yg lebih penting,",Negatif
"MBG (Makan Bergizi Gratis) juga mendorong perencanaan menu yang terukur sesuai kebutuhan kalori anak. Dengan porsi yang tepat, anak-anak bisa mendapatkan energi yang cukup tanpa berlebihan. https://t.co/ZuDW8qwJDh",Positif
"Program Makan Bergizi Gratis (MBG) meningkatkan permintaan pangan lokal dan memperkuat rantai pasok komunitas, mendorong ketahanan pangan dan kesejahteraan bersama. Mari dukung inisiatif ini! https://t.co/ugLrFuN7NS",Netral
Mulai sekarang apapun masalah hidup kalian tolong salahkan program MBG.,Negatif
"Hari ini telah di-launching program Makan Bergizi Gratis (MBG) di Kec. Karya Penggawa. Bukan cuma soal makan siang, tapi investasi kesehatan demi cegah stunting dan mencerdaskan anak bangsa https://t.co/cGnI2ct2KY",Netral
"Lagi dan lagi, MBG atau Program Makan Bergizi Gratis masih selalu menarik untuk dibahas, kini program MBG disalurkan hanya saat hari sekolah sebagai bagian dari upaya efisiensi dan peningkatan efektivitas. 

Selengkapnya bisa dibaca di kajian kami dan postingan selanjutnya☝ https://t.co/NF3mBEEI5L",Positif
"Baiknya sih kalau satunya jual mie ayam, satunya jual minuman dingin ataupun yg segar. Jadi saling ngisi satu sama lain",Positif
"Program Makan Bergizi Gratis (MBG) hadir di SMPN 16 Jakarta untuk mendukung pemenuhan gizi, membentuk pola hidup sehat, serta meningkatkan kesiapan fisik siswa dalam belajar. https://t.co/UMxbnMsy2a",Netral
Capek ... Ga sih... https://t.co/sGnOVNouiF,Negatif
@kenhans03 Semoga Dr. Lita Gading berhasil menghentikan MBG ini once and for all...,Positif
"@zamhari_j Mas, berhenti goblok yaa. Saran aja sih ini mah. Gak diwaro juga gapapa.

Tapi menurut kami, berhenti goblok agaknya adalah simplest thing we can do. Can u?",Negatif
"Program Makan Bergizi Gratis (MBG) meningkatkan permintaan pangan lokal dan memperkuat rantai pasok berbasis komunitas, menciptakan dampak positif bagi masyarakat dan pertanian lokal kita. https://t.co/kEUz5FGynE",Positif
Program MBG terbukti meningkatkan antusiasme siswa di Papua untuk berangkat sekolah. Selain makanan yang enak gizi yang terpenuhi membuat anak lebih fokus belajar demi meraih cita-cita mereka kelak https://t.co/vT63H7C1fw,Positif
"@lockedheroes Sama sama MBG (my boyfie gue)
Selamat makan (⁠´⁠∩⁠｡⁠•⁠ ⁠ᵕ⁠ ⁠•⁠｡⁠∩⁠`⁠)",Positif
baim❤️tammy❤️mbg https://t.co/cO9PoEwND6,Netral
MBG Dinner 🥘😜 https://t.co/fsXeXMzChX,Netral
Mari dukung Program Makan Bergizi Gratis (MBG)! Bersama kita tingkatkan permintaan pangan lokal dan perkuat rantai pasok berbasis komunitas demi kesejahteraan bersama. https://t.co/i34WlEBuhe,Netral
"TW // GIGI LUBANG

💚 Halo aku dokter gigi muda (koas) FKG lagi cari pasien GIGI GOYANG DAN GIGI BERLUBANG BESAR MAU DI PSA yang ingin melakukan perawatan gigi GRATIS di RS Jakarta Pusat. Bersedia datang kunjungan berkala.👇

☎️WA : TERTERA DI GAMBAR https://t.co/dMNcpFp3RQ",Netral
@wildanibnthaha kenapa mbg😭😭,Negatif
"Kebijakan penghapusan Makan Bergizi Gratis atau MBG pada Sabtu dinilai mampu menghemat anggaran negara hingga Rp1 triliun dalam sehari.

Selengkapnya: https://t.co/ByAqzAlVmp

#kemenkeu #mbg #makananbergizigratis #penghapusanmbg https://t.co/kdji0JlOxN",Netral
"OPEN JOKI TUGAS💌

🤍makalah
🤍ppt
🤍judul skripsi
🤍paper
🤍skripsi
🤍karya ilmiah UT
🤍Tuton
🤍metopen UT
🤍proposal
🤍artikel
🤍jurnal
🤍parafrase
free &amp; garansi
🤍free revisi
🤍free turnitin
🤍free referensi

#jokitugas #jokiskripsi #zonauang #jokijurnal",Netral
"JANGAN TERJEBAK ""GIMMICK"" GRATISAN! 🛑
Pernah nggak sih ditawarin sesuatu yang katanya ""bisa bikin tenang"", ""tambah fokus"", atau ""cuma permen luar negeri"" secara cuma-cuma? https://t.co/IyeTlGVOpW",Negatif
"@ctan666 @JS_Khairen Krn bnyk murid yg gak mau makan mbg, ponakanku sering bawa pulang bnyk makanan mbg jatah temen2nya biar tuh makanan mbg gak mubazir

Ini salah satu makanan mbg yg diterima ponakanku. Junk food loh ini 🙃 https://t.co/Ws4Fcw8tmq",Negatif
"@ofHeavenoir ️️ ️️
️️ ️️
️️ ️️

Yesss, betul betul betul. Saran dong kak, kalau sarapan pagi baiknya makan apa aja selain nasi?

️️ ️️
️️ ️️
️️",Positif
"MBG卓内2位で5位！

あと2節

解説の小川プロのフィードバック
勉強して出直します🔥

#MBG麻雀",Netral
Moratorium dan Perombakan Total Program Makan Bergizi Gratis (MBG) - Tandatangani Petisi! https://t.co/3063z1fhSR lewat @ChangeOrg_ID,Netral
"kapan di laksanakan mistel @prabowo

- MBG prioritas kepada Anak Kurang Gizi;
- MBG 4 hari seminggu ;

apakah hanya sekedar Omon Omon Bullshit ?? https://t.co/TYLDKd1NGq",Negatif
"@toe_giman Hal itu terjadi Karena, Indonesia hanya punya roket yg paling jauh 90km.. tentara perwira urus MBG,tentama nya urus kambing, Bintara nya urus pungli.🤣🤣.. makannya ditekan siapa saja bilangnya pasti kerjasama..",Negatif
"cara instan buat ngilangin stres atau capek.
Ingat: Satu kali mencoba bukan berarti ""keren"", tapi itu langkah awal menuju jeratan yang sulit dilepaskan. Jangan biarkan masa depanmu ditukar dengan kesenangan semu yang cuma sesaat.",Negatif
@direktoridosen @PNS_2018 @PNS_Ababil @dosenkesmas @pppkguru @guruhororer @menuembegejelek Pasti kalau gaji guru di realisasikan @ganjarpranowo 30 jt/bulan tdk ada guru yang akan protes😀. MBG saja mereka pada manut saja jadi babu sppg di sekolah.,Negatif
"STOP SCROLL DULU GUYS!!

Mau makan murah tiap hari? 🍔🔥
Pake kode ""BONUSAFFIL"" sebelum cek out di ShopeeFood buat akun baru 😍

Lumayan banget buat hemat jajan!

Gas langsung masukin kodenya sekarang sebelum kelewatan 
https://t.co/XDVXa7IVKq",Positif
"@karirfess Sebenernya opini publik terkait kinerja begeen bisa didapat gratis tau, soalnya targetnya sekolah &amp; sekolah tempatnya belajar berpendapat, menganalisa &amp; membuat opini🤔🤔. 

Tp dibanding kerja sesuai standar sanitasi, hygiene &amp; sertifikasi HACCP &amp; panduan gizi nasional-c-",Positif
Program MBG efektif mengatasi gangguan belajar karena lapar sehingga fokus murid meningkat tajam Data menunjukkan penurunan hambatan konsentrasi di sekolah penerima manfaat demi masa depan hebat https://t.co/Oskbn0ZxF6,Positif
"menu sarapan hari ini nasi kuning ayam suwir,
jan lupa sarapan guys 🫵🏼 https://t.co/Eb5nCYzNkn",Netral
Ini MBG untuk mahasiswa ya? Anak kost butuh banget loh ya,Negatif
"Tiba jg waktunya: bosen makan nasi ayam

Mau itu nasi ayam geprek, nasi ayam kremes, nasi ayam bakar, nasi ayam kentaki, nasi ayam penyet, dll",Positif
"Jika dihina orang, selama 20 tahun tetap terngiang-ngiang. Sementara jika dipuji, hanya 30 hari dlm ingatan.

Pantesan parpol2 memuji Prabowo setiap bulan. 

Terakhir, BRIN juga memuji Prabowo sbg kandidat NOBEL untuk MBG 30 tahun mendatang.🤣🤣",Positif
"#bimamam yeyy mbg of the day, btw saking kelapanya toast sama cerealnya ga kefoto HEHHE https://t.co/91lvl9TKWU",Negatif
"@ardisatriawan Program MBG bertujuan atasi stunting dan meningkatkan kualitas gizi anak Indonesia lebih sehat cerdas dan kuat terutama didaerah 3T

#LanjutkanMBG",Netral
"Ini Pemerintah mo ngaku BOKEK aja kok pake Acara Malu-Malu😏

Akui ajaaaaa.. 
Rakyat Pasti paham dan Pasti dukung jika Anggaran MBG dialihkan untuk Program yg lebih Manfaat bwat semua‼️ https://t.co/IDnfkQTzBk",Negatif
"Lebih dari sekadar makan siang gratis, MBG adalah investasi jangka panjang untuk masa depan Indonesia. Hasil riset MBG memperkuat fakta bahwa gizi yang baik akan meningkatkan kecerdasan dan kualitas generasi penerus kita.
#MakanBergiziGratis #MBG #Fyp #ViralIndonesia https://t.co/cvDCzFL19x",Positif
"Sudah tercium aromanya lewat kehadiran embege:

1. Tak serius dalam pemenuhan gizi—apalagi edukasi gizi pada anak-anak sekolah.
2. Penempatan anggarannya yang 1 pos dengan anggaran pendidikan sangat menuai polemik.
3. Mengganggu jam pelajaran dan kinerja / tupoksi guru.",Negatif
"MBG dipangkas bikin indonesia hemat 50 triliun rupiah setahun.

akuisisi Manus oleh Meta yang baru diblokir china dan bikin heboh satu dunia AI itu nilainya cuma 34 triliun rupiah.

masih ada kembalian 16 triliun rupiah😂",Netral
"Pemanasan global bukan karena rumah kaca, tapi karena ompreng mbg",Negatif
"Gizi apa? 
Ponakanku dipaksa makan MBG sama sekolahnya, pdhl ortunya mampu kasih bekal &amp; uang saku..
Keracunan, 3 hari nginep di RS &amp; 14 temannya.
Sekarang trauma sm MBG.

Buka lap kerja seluas2nya..
Ortu cukup, bisa ngasih bekal  sendiri
Lbh bergizi &amp; terjamin drpd MBG.",Negatif
Emang sistemnya masih kureng.. coba contoh di jepun hampir tiap hari pasti ada aja “jiko” tapi sistemnya bisa terorganisir biar stop sementara jadi gak tabrakan gitu. Nah itu memang butuh dana sih.. tapi harusnya lebih kecil dari MBG harusnya mah mampu..,Negatif
Makan gratis kalo sakit musti bayar. Lah.. selama pemulihan dirumah yg kasih asupan stamina ortunya.,Positif
"Badan Pengendalian Pembangunan dan Investigasi Khusus (bappisus) 
Baru dengar kan ?! Yg kemaren bilang kalo MBG ini investasi masa depan 😁 maksudnya buat dia..

Hanya di rezim prabroro banyak badan-badanan, atafsus-stafsus'an yg emang dibuat untuk memberikan jabatan kepada https://t.co/VZbAuwLlV4",Netral
"@kenhans03 Ini manusia bejat ko gda kapok""nya yah... Sdh bnyk teguran bahkn pemberhntian tp ko klakuan mreka msi sprti binatang yg g punya adab. inikah program unggulan pk Prabowo. Sdh bnyk bukti MBG sangt tdk sesuai dgn harga yg di janjikan dlm stiap anak. HENTIKAN aja MBG &amp; PECAT SEMUA.",Negatif
"gw punya usul, yg kritik2 better gausah stop MBG nya. MBG nya ttp jalan, yg distop si botak2 ini sama kroco2 nya di BGN, beban negara sesungguhnya mereka2 ini. MBG makanan cuma 200 m, kalo dikasiu ke kantin2 sekolah swakelola lebih maju itu barang.",Negatif
"@Txtdariiugm saya lihat sekilas ybs sama-sama kontra mbg, apa ane salah tangkep?tetep aja sih norak.",Negatif
"Ngapain sih kunjungan mulu? Habisin APBN. Apa di kantornya nggak ada kerjaan? Lagian klu hanya ke pasar atau anak2 dapat MBG kan bisa suruh orang dinas di daerah sambil VC atau Zoom. 

Klu pidato bilangnya Ai Ai Ai, giliran eksekusi kerjaan gayanya gaya jaman radio transistor🤭",Negatif
"@theultramilkkk Ya intinya kalau Prabowo bikin konferensi pers bahwa MBG dan Koperasi Merah Putih dihentikan, saya yakin IHSG akan rally ke 10.000 dan big bank akan ATH lagi. 

Tapi kalau seperti ini, perlu 2029 lagi baru big bank kita bisa ATH. Tidak ada harapan di fiskal kita tahun 2026 ini.",Negatif
"Sudah terbukti di Republik ini: 
- Perjanjian dagang RI-AS, yg menjual kedaulatan negara dan menciptakan demikian banyaknya proyek impor rentan korupsi
- Keanggotaan BoP yg merugikan negara dan rakyat 
- MBG : ugal2an dlm mark up anggaran, pemangkasan anggaran https://t.co/EjXqUJWnjm",Negatif
@holdinontostars Entj?,Negatif
"...berarti di luar murid, ada yg mau dicerdaskan juga? sebenarnya ini makan bergizi gratis atau makan siang bergizi gratis?..",Negatif
"@tanyarlfes What the hell you sent this sort of useless menfess among this current circumstances that been happening here.... 

Dolar naik, kecelakaan kereta, gaji gak naik2, keracunan MBG, dsb. 

Those should we discussed about, not artist https://t.co/ursPeMqLne",Negatif
"Joged terus... 
Sudah pantas jogad joged &amp; menggila...
Gimana ga..
Ga perlu lulusan chef
Ga perlu lulusan ahli gizi
Yg penting kary MBG
Gaji bisa 3jt per bulan..

Sementara guru 
Yg hrs lulusan sekolah keguruan
Punya sertifikasi &amp; dedikasi &amp; disiplin
Gajinya bisa di bawah 500rb/ https://t.co/NbETjRExS1",Positif
"@ardisatriawan Hebat, hidup MBG... Apa kita pindah aja ke BGN yah 🤔",Positif
"Viral Siswa SDN 2 Sanggau Angkut MBG, Warga Soroti Minimnya Petugas

Siswa-siswi SDN 2 Sanggau mengangkut ompreng Makan Bergizi Gratis (MBG) secara mandiri viral di media sosial, Kamis (9/4) siang.

Informasi yang beredar menyebutkan, kendaraan pengangkut MBG hanya dapat berhenti https://t.co/ScTkTIPuK3",Netral
"Sarapan MBG Wilayah 🇦🇺 
Sarapan standard western bener2 bikin kangen Indonesia https://t.co/vVA5gXLkxq",Positif
"@ctan666 Buzzer MBG cuekin jgn ditanggapin say biar engagementnya ga naik 
Solusi jitu setiap buzzer MBG muncul auto BLOKIR!!!",Negatif
"@ferizandra Gilaaaa… 
10,3M tiap hari dibuang buat Dapur yang suspend yang gak belanja ke pasar, gak masak, gak antar makanan, gak nyuci ompreng…. 

Makin banyak orang kayak si Hendrik yang joged2 karena tiap bulan gratis 180juta. 

Guru honorer tetep gaji cuma 300K per bulan. 
Anak2 tetep",Negatif
"Good news buat investor

Pemerintah bakal pangkas jatah MBG dari 5 hari jadi 4 hari seminggu supaya defisit APBN tetap di bawah 3%.

Diperkirakan bisa hemat APBN lebih dari 50 triliun setahun.

Izin, lain kali kalo bikin program jangan keburu2 Pak, dihitung bener2 dulu 🙏 https://t.co/TWD6g5bcWV",Netral
Apakah nama Makan Bergizi Gratis bisa ganti nama jadi Makan Siang Mantap? 🤔,Positif
Kok omprengnya ditaruh di tanah?,Negatif
Pouch keychain ompreng MBG 😭😭 https://t.co/evXMn6YnSK,Netral
"MBG ❤️❤️❤️❤️

https://t.co/Pvpgih1oz0",Netral
"MBG itu bikin inflasi lokal. Demand bahan pokok semakin tinggi, tapi supplynya gak nutup. Belum lagi demand dari konsumsi rumah tangga.",Netral
"Kereta antar kota express dengan kecepatan yang sangat tinggi memang seharusnya memiliki jalur khusus sendiri, apakah pemerintah bisa membangunnya? Bisalah, cukup dengan hentikan program MBG tahun ini dan alihkan postur anggarannya",Positif
"@KapudS640 Mbg china murni ingin mencerdaskan generasi berikutnya, beda dengan mbg indo selain jadi proyek lahan basah sekaligus mencari elektabilitas di pemilu berikut nya wkwk",Negatif
"@Fadhiil5112 Diluar itu, Kejadian ini mungkin tidak akan terjadi kalau Pemerintah mengutamakan rakyat untuk membuat DDT agar KRL dan KAJJ terpisah, tapi apalah daya, ketunda, dan Pemerintah lebih mengutamakan Wush, MBG dan Kopdes. Padahal DDT cuma setara 5 Hari MBG.",Negatif
"Ada donks.
Karena gak ada di program 01 dan 03 bikin MBG

Sampe sini faham nggak?",Negatif
"@prabowo Karena itu #PemerintahSiapDebat di ruang2 publik: dari tema makan bergizi gratis, ketimpangan sosial, sekolah rakyat hingga geopolitik dll https://t.co/I0VHS9w0Pj",Negatif
"@aku_NKR1 @ctan666 Menyelesaikan kemisikan itu dengan menaikan penghasilan kepala keluarga.

Pernah mikir gak pendukung MBG, Siswa dipaksi makan hasil proyek amburadul dan beracun di sekolah, tapi di rumah, ibu dan bapaknya nganggur gak bisa nyediain sarapan dan makan malam.",Negatif
mbg training day 1 https://t.co/0Ka9Gs9YFv,Netral
"Program Makan Bergizi Gratis ini ironis.

Anggaran besar, niatnya bantu yang paling membutuhkan…
tapi yang kenyang malah yang bukan yang membutuhkan.

Menurut riset @BhimaYudhistira program ini dari awal belum matang.
Dan sekarang makin kelihatan: implementasinya melenceng. https://t.co/WU2Rt2FiJU",Negatif
Izinkan #sayamikir,Netral
MBG bawa hoki! 🚀 Suplai untuk 25 dapur di Jabotabek bikin omzet pedagang buah Pasar Kramat Jati naik drastis. Program ini terbukti efektif putar roda ekonomi hilir sekaligus penuhi gizi anak bangsa. https://t.co/eAF8YcUKKR,Positif
"@KakekHalal Program MBG adalah program untuk membenturkan rakyat.
Program kampanye gratis @prabowo  untuk melenggang di pemilu 2029.
Sudah di tebak,dia akan mendapatkan pemilih dari orang orang yang mengelola MBG,itu sebabnya,kiamat pun MBG tetap berjalan.
Di sisi lain,guru di abaikan,Miris! https://t.co/TfTCWVcYox",Negatif
"Valuasi (haluasi) Anthropic pre IPO tembus 1 trilyun dolar 🤣 17.300 trilyun rupiah. Berapa dalam MBG? 
Disclaimer i invest Anthropic",Netral
"@Jakartalk @Artikha pramono ini cerdas, diq keluarkan kebijakan umpan yang bisa mendegradasi kebijakan prabowo, sekolah swasta gratis vs mbg, dia umpankan kebijakan yang bisa menjadi pembanding kebijakan pusat. langkah cerdas ditengah rebutan proyek dapur SPPG.",Netral
"Kira2 klo gada tragedi bakal keluar instruksi spt ini ga? 

Selalu nunggu korban jiwa 😓 

Banyak banget yg mendesak Pak selain itu... Tapi bukan MBG 😓 https://t.co/pym03D6Lgz",Negatif
Ucapan sampean itu buat siapa sih pak‼️ https://t.co/U2hDEZimZ8,Negatif
"Warga hebat ini 🔥👏👏
Menolak kehadiran dapur SPPG disebuah rumah kontrakan. https://t.co/yRL631qKMX",Negatif
@Vivittts Proyek KCIC itu cuma 100 hari MBG lho 😂,Negatif
"guysss lu pada tahu gk
ada analis saham yang bilang
Sebenernya harga saham BBRI, BMRI, dan BBNI saat ini sudah menarik untuk di koleksi

Cuma yang kurang menarik adalah kalau bank-bank ini disuruh kasih pinjaman ke Koperasi Merah Putih, MBG, dan berbagai program pemerintah yang",Negatif
"""GARA-GARA MBG""

Guru yang harusnya fokus mendidik, malah disibukkan urusan beginian ‼️‼️

Waktu habis bukan untuk murid, tapi untuk program📌📌

Gaji pegawai SPPG lebih besar drpd guru📌📌

ADIL ⁉️ NGGAK‼️‼️ https://t.co/P70bgXchBH",Negatif
Surga untuk almh karena sampai akhir hayat ya mentang kemudharatan,Negatif
"@kang___L @Udinsam_dua Kok bisa @DPR_RI 
Sejak kapan prabowo kasi duit buat MBG
Jangan tolol jadi manusia
Semua nya dari pajak rakyat.. 
Tolong pak @mohmahfudmd @karniilyas @Pak_JK 
Kok jahat sekali kepada rakyat",Negatif
"If you ever needed proof to just how much Sony simply does not care.

The past 4 days are it. People are melting down over the DRM Situation. Pure confusion, zero clarity, and what do you get from Sony? Another price increase announcement for Southeast Asia. You can't make this",Negatif
"@prabowo STOP MBG ALIHKAN ANGGARAN UNTUK HAL YANG JAUH BERMANFAAT

SALAH SATU NYA UNTUK PERBAIKAN SISTIM SIGNAL KERETA API DAN PEMBUATAN DOUBLE TRACK JALUR KERETA",Positif
cakep banget mbg my bojo gweh https://t.co/qad4PsGcx7,Positif
See? Anggaran 4 hari MBG bisa sangat berarti dan bermanfaat bagi banyak orang kalo dianggarkan ke fasilitas publik. Kenapa baru sekarang? Harusnya dari dulu sebelum jatuh korban.,Negatif
"⁉️ Guru PNS di pecat, usai katakan MBG bukan dari pak Prabowo tapi dari pajak rakyat. https://t.co/53bMWrjoXL",Negatif
"Sekalian MBG dihapus bisa hemat lebih banyak. Kabinet obesitasmu didietin, lebih hemat lagi juga.",Negatif
https://t.co/iXCDFgZTsP,Netral
"Innalillahi wa inna ilaihi rojiun

Kabar duka datang dari Kabupaten Cianjur setelah seorang balita berinisial MAB (2) dilaporkan meninggal dunia usai mengonsumsi menu Makan Bergizi Gratis (MBG).

Korban merupakan satu dari 63 warga Kecamatan Leles yang mengalami keracunan massal https://t.co/uMOESPUXi4",Negatif
@neptuneshinee Tolong budget MBG potong 10 hari aja buat kasih semua resource terbaik buat instansi ini!,Negatif
"@Hilmi28 Seskab aja baru tau ada anak putus sekolah cuma berjarak 500 meter dari kantornya...ironis 💔
MBG hnya menyediakan lapangan pekerjaan untuk sanak saudara &amp; kenalan mereka saja, sisanya menganggur, dan parahnya jadi ajang buat korupsi dg dalih belanja ini itu",Negatif
"@b_ungaaa @lemohanade dapur mbg suruh tutup aja, biarkan ka bunga yg memasakk🔥🔥",Netral
@bunc1s @adnardn Ada mekanisme ganti-untung dari pemerintah. Gak setara 1 bulan MBG gua yakin.,Netral
"Efisiensi Cerdas MBG Hemat Rp50 T

#MBGHematAPBN https://t.co/s1z4R8nz92",Netral
"@irajenar gen ask krn beneran gatau, tp pegawai mbg tuh pada punya npwp dan bayar pajak gak ya? krn gw sbg pekerja agak kzl jg gaji dipotong pajak berjuta2 cm buat mbg2 itu",Negatif
"soal guru dan dosen, jangan kira kalau ganti pesinden. akan beda nasibnya... sama aja bos.

@PNS_2018 @PNS_Ababil @dosenkesmas @pppkguru @guruhororer udah khatam sama yang beginian.

dulu kita mikir, duitnya mungkin gada. 

tapi hari ini, pas MBG habiskan 1.2t per hari. loh https://t.co/LtNyUK6ikW",Negatif
@siberverse hi mbg,Netral
"ok pak, sekarang ayo stop mbg",Negatif
"@tempodotco Dari pos anggaran mana?? Semua APBN APBD aja ke MBG jadi barang"" kaga jelas, jadi racun semua tuhh. Menkeu lo kepalang bingung ngurusin ini negara. Asbun banget kata gua. Riset kek root cause nya apaa",Negatif
"Don't forget how Sony within a few days of implementing PSN login requirement for Helldivers 2 on PC, completely reversed course due to the backlash. 

So yeah, they are listening and they are well aware. Curious to see how they respond to actual PlayStation users now.",Negatif
"@bagindo_kopi Lah kan yg di sampekan guru itu benar, MBG kan dari duit Negara, bukan duit pribadi. Piye to",Negatif
"Wamenkeu: Wacana Penyaluran Makan Bergizi Gratis Sabtu Dihapus, Bisa Hemat Rp 1 Triliun https://t.co/TqD4UxuP3C",Netral
"Teorinya manis 
Kenyataannya pahitt

MBG wajib berjalan
Dalihnya demi kepentingan &amp; kesejahteraan rakyat 
Prakteknya jauhhhh 😌

Jd omongan2, teori2 itu bak janji kampanye... https://t.co/j7jkTs0uRt",Negatif
"Etika nya di mana nih para tukang masak MBG . 
Masak gak serius gitu sambil joget joget ..  ini dapur .. mbak ..,nanti kalau ada kesalahan bisa berakibat fatal .  Jangan sambil jogetan gitu ..
Ini ada di Liwa, Lampung Barat https://t.co/BgdgO40Vh9",Negatif
"@prabowo Kayak gini tuh bisa bikin anda introspeksi ga sih?
1. Tragedi alam di Sumatra
2. Anak2 keracunan MBG di banyak tempat
3. Konflik agraria
4. Banyaknya kecelakaan moda transportasi

Tolonglah anda dipercaya jadi pemimpin kami, bersikaplah jadi problemsolver jangan hanya reaktif aja",Negatif
"@PetrolWeeb @HafidzAlattas Berhasil rencananya, kan rakyat vs rakyat,
Sekarang aja banyak pemodal dapur yang udah ketar ketir, takut ga balik modal gegara liat masyarakat beneran geram sama mbg awokawokawok",Negatif
"@kang___L Ada apa dengan mbg,kritik sedikit aja reaksi mereka segitunya seakan2 program ini akan mendatangkan kiamat jika dihentikan https://t.co/FB9puQC8Ri",Negatif
"@AHHA_sabea @Jakartalk ini ""what if"" atau perumpamaan ajaa anjir, 
mbg juga yg mampu atau ga mampu juga dapet",Negatif
Gara2 MBG jadi tau kalo dengan adanya KCIC dgn bunga hutang mencekik pun negara ini masih punya banyak duit. wkwkwkwkwkwk,Negatif
"@DuniaRandoz4 Iya ..Semua anggaran di masukkan ke mbg . Setelah itu di hambur hamburkan untuk hal hal yg gak penting seperti beli motor , kaos kaki dll . Sampai uang rakyat buat kurban juga mau di embat",Negatif
"Duitnya ada tapi dibuat MBG 🤭
Penghalang Indonesia bisa nyaman ditinggali itu karena pada pejabatnya yang:
1. ABS
2. Kongkalikong politik &gt; prioritas kesejahteraan rakyat
3. Tidak amanah",Negatif
"Gua sepakat dengan AHY. Tidak ada yang lebih berharga selain 1 nyawa. Harus ada investigasi total terhadap kecelakan kereta ini.

Seharusnya, respons yang sama harus pemerintah berikan juga kepada korban keracunan MBG. Karena keracunan menyangkut nyawa manusia juga kan?

Bukan",Negatif
"rakyat minta pemerintah mengembalikan uang pajak yang sudah digunakan untuk MBG penyebab banyak anak keracunan itu, termasuk uang kaos kaki, uang semir sepatu, uang motor listrik, dan uang apd!",Negatif
@aku_NKR1 @ctan666 semoga buzzer bgini matinya ketabrak mobil mbg,Negatif
